,Features,Importances
2941,PF3D7_1033800,0.00011483462370019181
4457,PF3D7_1343000,0.00011482028942105662
2031,PF3D7_0813300,0.00011479055866252144
3484,PF3D7_1149600,0.00011478031343394738
5140,PF3D7_1440000,0.00011473069280159483
1486,PF3D7_0621500,0.00011471991289640223
108,PF3D7_0101300,0.00011471804661027605
2698,PF3D7_1009400,0.00011464651632634481
2572,PF3D7_0934500,0.0001146133009029258
2886,PF3D7_1028300,0.00011458346746511485
1378,PF3D7_0610700,0.00011450316329101231
4746,PF3D7_1373400,0.00011447703048756242
3262,PF3D7_1126900,0.00011444495312153497
258,PF3D7_0201700,0.00011442619092164403
1791,PF3D7_0721100,0.00011440414796306247
4889,PF3D7_1414200,0.000114393842681549
1677,PF3D7_0709200,0.00011433563722415638
5493,PF3D7_1475300,0.00011433561402791839
3827,PF3D7_1234000,0.00011432703329035511
2861,PF3D7_1025700,0.00011431390755558038
1135,PF3D7_0518400,0.00011431187679010514
1281,PF3D7_0600300,0.00011429631254485891
2138,PF3D7_0824200,0.00011424297478841082
1094,PF3D7_0514300,0.00011407669088434737
2273,PF3D7_0904500,0.00011407014212278768
716,PF3D7_0400800,0.00011405785362160753
5322,PF3D7_1458200,0.00011403141853146176
3006,PF3D7_1041000,0.00011401563367176769
5484,PF3D7_1474400,0.00011400822929972139
974,PF3D7_0502100,0.00011400558355045427
3742,PF3D7_1225300,0.0001140024744800874
3208,PF3D7_1121500,0.0001139968926948585
5369,PF3D7_1462900,0.00011398149510124179
440,PF3D7_0220000,0.00011393215998919364
181,PF3D7_0108800,0.00011385442619595156
2458,PF3D7_0923100,0.0001138096554689389
463,PF3D7_0222800,0.00011380364035749863
1890,PF3D7_0731600,0.00011375190470144678
167,PF3D7_0107400,0.00011365469558271967
2710,PF3D7_1010600,0.00011361498691333767
24,MAL12.1745293.1745457.....,0.00011356368235706133
4407,PF3D7_1337900,0.00011354631669974202
2287,PF3D7_0905900,0.00011339460194508727
2877,PF3D7_1027400,0.00011337464772530341
3869,PF3D7_1238200,0.00011336907632513468
1260,PF3D7_0530900,0.00011334611523707522
4444,PF3D7_1341700,0.00011327702970359908
2734,PF3D7_1013000,0.00011327195369761394
686,PF3D7_0322000,0.00011321233397212163
2842,PF3D7_1023800,0.00011314012569804742
3763,PF3D7_1227400,0.00011312740392298314
2106,PF3D7_0821000,0.00011309648012112031
391,PF3D7_0215100,0.00011309118153339187
729,PF3D7_0402200,0.00011291977247819217
890,PF3D7_0419200,0.00011286376183206626
3718,PF3D7_1222900,0.00011280636610471561
1352,PF3D7_0608200,0.00011277774090759848
4138,PF3D7_1310900,0.00011277418044304514
3893,PF3D7_1240700,0.00011277119283071272
2184,PF3D7_0828800,0.00011276649923913264
2176,PF3D7_0828000,0.00011274344107714997
5206,PF3D7_1446600,0.00011265013332071889
3012,PF3D7_1100400,0.00011255191544097955
2139,PF3D7_0824300,0.0001125061798533868
765,PF3D7_0406000,0.00011250226393206848
3151,PF3D7_1115800,0.00011249849097425946
514,PF3D7_0304800,0.00011245729920939089
996,PF3D7_0504400,0.00011243299702359428
5530,PF3D7_1479000,0.00011234022833202845
2904,PF3D7_1030100,0.00011224287736310372
565,PF3D7_0309900,0.00011217503727039733
4479,PF3D7_1345200,0.00011212972466895708
3083,PF3D7_1108900,0.00011204992325582961
1227,PF3D7_0527600,0.00011204847672074164
2408,PF3D7_0918100,0.00011201657061325068
3647,PF3D7_1215700,0.00011200765521336287
2874,PF3D7_1027100,0.00011194176960214185
4849,PF3D7_1410200,0.00011191885776834542
2434,PF3D7_0920700,0.00011191427789027686
132,PF3D7_0103900,0.00011190943416078393
3980,PF3D7_1249600,0.00011184602848713575
459,PF3D7_0221900,0.00011181119779304894
1800,PF3D7_0722000,0.0001117533355354236
295,PF3D7_0205400,0.00011170390551517468
3128,PF3D7_1113400,0.00011168573878260344
5428,PF3D7_1468800,0.00011167813269516713
4120,PF3D7_1309100,0.0001116651516031648
1520,PF3D7_0624900,0.00011160920007839441
2067,PF3D7_0817000,0.0001116050169977642
4559,PF3D7_1353200,0.00011151763845555743
2171,PF3D7_0827500,0.00011149556850239996
5075,PF3D7_1433500,0.00011145574732995967
5498,PF3D7_1475800,0.00011142152604269239
2438,PF3D7_0921100,0.00011139321698461415
2050,PF3D7_0815300,0.0001113545762959271
1075,PF3D7_0512400,0.00011122607651339586
3003,PF3D7_1040700,0.00011121260000137562
572,PF3D7_0310600.1,0.00011115278359965587
4609,PF3D7_1358500,0.00011110808549674938
1661,PF3D7_0707600,0.00011108573095362166
3126,PF3D7_1113200,0.00011106927663694312
4827,PF3D7_1408000,0.00011101350529903951
2204,PF3D7_0830900,0.00011092424684952689
4421,PF3D7_1339400,0.00011088077617900305
913,PF3D7_0421800,0.00011082724239229957
4304,PF3D7_1327500,0.00011082708587812444
4050,PF3D7_1302100,0.0001107844307302161
4180,PF3D7_1315100,0.00011071934279162616
2744,PF3D7_1014000,0.00011063488468092927
1234,PF3D7_0528300,0.00011062906616956775
439,PF3D7_0219900,0.00011060629025253052
2482,PF3D7_0925500,0.0001104382471055024
2455,PF3D7_0922800,0.00011030218612967549
1912,PF3D7_0801100,0.00011030190676395934
872,PF3D7_0417400,0.00011027374818746094
77,MAL7.619990.620126.b..kr..,0.00011023832731910808
3420,PF3D7_1142800,0.00011021957174914034
4669,PF3D7_1364600,0.00011021135148284587
5336,PF3D7_1459600,0.00011014730441898239
4571,PF3D7_1354400,0.00011014146637904221
2280,PF3D7_0905200,0.00011009581931465027
1865,PF3D7_0728900,0.00011008278353036607
2361,PF3D7_0913400,0.0001100119890785187
3987,PF3D7_1250300,0.00011001004127866144
314,PF3D7_0207300,0.00010993726699018204
5097,PF3D7_1435700.1,0.00010993274027039176
2112,PF3D7_0821600,0.00010991988341169619
901,PF3D7_0420300,0.00010984888846152342
4470,PF3D7_1344300,0.00010984311666314674
4194,PF3D7_1316500,0.0001098429676568839
641,PF3D7_0317500,0.00010983595871561405
98,MAL9.9332.9739....kr...can,0.0001098076100580755
530,PF3D7_0306400,0.00010974597731752885
4830,PF3D7_1408300,0.00010974515566945523
5191,PF3D7_1445100,0.0001097198525368507
17,MAL11.804991.805237..c..r..,0.00010971617551677145
3154,PF3D7_1116100,0.0001096277012042808
5331,PF3D7_1459100,0.0001094860399315876
4168,PF3D7_1313900,0.00010945999239766782
1298,PF3D7_0602800,0.0001094319031896877
2321,PF3D7_0909300,0.00010941058393469531
3557,PF3D7_1206600,0.00010939606265736539
2199,PF3D7_0830400,0.00010939143473543467
5538,PF3D7_1480000,0.00010937563672425661
1104,PF3D7_0515300,0.00010934829982920553
3428,PF3D7_1143600,0.0001092924346578096
47,MAL2.321455.321509.....r..,0.0001092817263825715
4677,PF3D7_1365400,0.00010921810355227931
3204,PF3D7_1121100,0.0001092140649075074
50,MAL3.307891.308090.bc..r.y,0.00010917322699709352
4744,PF3D7_1373100,0.00010910853000585401
1211,PF3D7_0526000,0.00010910704281661635
4988,PF3D7_1424900,0.00010893897384402143
313,PF3D7_0207200,0.00010893673078289792
454,PF3D7_0221400,0.00010889424306324388
4374,PF3D7_1334500,0.0001088420371871879
3576,PF3D7_1208500,0.00010882571619397513
4017,PF3D7_1253600,0.00010882047483233252
2196,PF3D7_0830100,0.00010878486008935298
1655,PF3D7_0706800,0.00010875189783064428
1488,PF3D7_0621700,0.0001087445031119886
4040,PF3D7_1300900,0.00010872052239021877
4864,PF3D7_1411700,0.00010867775408268161
1971,PF3D7_0807200,0.0001086760549462871
1461,PF3D7_0619000.1,0.00010866223055030173
873,PF3D7_0417500,0.00010865801399606263
500,PF3D7_0303400,0.00010864571410297189
5016,PF3D7_1427600,0.00010864561398111262
1239,PF3D7_0528800,0.0001086082144363418
1765,PF3D7_0718500,0.00010857743426724444
137,PF3D7_0104400,0.00010855461208783162
2169,PF3D7_0827300,0.00010848364670507522
3238,PF3D7_1124500,0.00010848209994507668
4976,PF3D7_1423300,0.00010845051354954465
2694,PF3D7_1009000,0.00010841310543743384
838,PF3D7_0414000,0.00010824773468432262
3946,PF3D7_1246200,0.00010822540949156842
5318,PF3D7_1457800,0.00010821171448831917
195,PF3D7_0110200,0.00010816972945712738
2206,PF3D7_0831100,0.00010803810727389071
834,PF3D7_0413600,0.00010801699911194086
3538,PF3D7_1204600,0.00010798402647447162
4909,PF3D7_1416200,0.00010796363621564983
790,PF3D7_0408600,0.00010792230226621178
3724,PF3D7_1223500,0.00010784192795432735
4948,PF3D7_1420500,0.00010779080493994407
825,PF3D7_0412200,0.00010774092301182591
4345,PF3D7_1331600,0.00010772984632400114
2375,PF3D7_0914800,0.00010771257514570949
1595,PF3D7_0700200,0.00010768143705674025
1658,PF3D7_0707300,0.00010764901331633992
3184,PF3D7_1119100,0.00010764376222734132
839,PF3D7_0414100,0.00010763796504929372
2492,PF3D7_0926500,0.00010762328711596994
3563,PF3D7_1207200,0.00010761839676425906
3786,PF3D7_1229700,0.0001075987566229115
1427,PF3D7_0615600,0.0001075948882137331
747,PF3D7_0404200,0.00010756940905874178
269,PF3D7_0202800,0.00010751685344090187
845,PF3D7_0414700,0.00010743117001903025
4187,PF3D7_1315800,0.00010741186307516057
1291,PF3D7_0602100,0.00010730259873743819
5409,PF3D7_1466900,0.00010725774686395787
4618,PF3D7_1359400,0.00010724831359657056
4775,PF3D7_1402900,0.00010715623905981136
1004,PF3D7_0505200,0.0001071471394319429
1694,PF3D7_0710900,0.00010714593796547591
4776,PF3D7_1403000,0.00010710102175741265
2158,PF3D7_0826200,0.00010707754838359726
5491,PF3D7_1475100,0.00010705566320996371
46,MAL14.987856.987928.....r.,0.00010699358134106017
1981,PF3D7_0808200,0.00010697556559351806
265,PF3D7_0202400,0.00010696733771316217
2298,PF3D7_0907000,0.00010695348720925027
3264,PF3D7_1127100,0.00010695338985436314
2756,PF3D7_1015200.1,0.00010695154038856662
2496,PF3D7_0926900,0.00010691853923553666
5436,PF3D7_1469600,0.00010684216035527553
2178,PF3D7_0828200,0.00010683881144114829
1974,PF3D7_0807500,0.00010676034921892627
4625,PF3D7_1360100,0.00010662952848402905
4056,PF3D7_1302700,0.00010650956839869596
2873,PF3D7_1027000,0.00010650688551346705
1913,PF3D7_0801200,0.00010648786003081109
4152,PF3D7_1312300,0.00010647727311990407
5043,PF3D7_1430300,0.0001064529267186036
766,PF3D7_0406100,0.00010639426822588378
4368,PF3D7_1333900,0.00010633390216472347
1478,PF3D7_0620700,0.00010633036775256406
2628,PF3D7_1002300,0.00010632400645155108
1523,PF3D7_0625100,0.00010628145893411863
4916,PF3D7_1416900,0.00010624758071566486
1436,PF3D7_0616500,0.00010612316957208547
4109,PF3D7_1308000,0.00010610343734711829
1649,PF3D7_0706100,0.00010604543909836703
2632,PF3D7_1002700,0.00010600550879736165
2545,PF3D7_0931800,0.0001059893612621764
3895,PF3D7_1241100,0.00010595786139985089
342,PF3D7_0210200,0.00010592521604554841
2655,PF3D7_1005000,0.00010589362184659102
3766,PF3D7_1227700,0.0001058865177962147
2129,PF3D7_0823300,0.00010584853846508663
3760,PF3D7_1227100,0.00010582177936859843
874,PF3D7_0417600,0.00010580745755156902
2425,PF3D7_0919800,0.00010580143536186066
1610,PF3D7_0702200,0.00010578769979740791
3416,PF3D7_1142400,0.00010571192001382239
4647,PF3D7_1362400,0.00010570990346021941
5103,PF3D7_1436300,0.00010569917009290407
1614,PF3D7_0702600,0.0001056729475237662
2974,PF3D7_1037300,0.00010563945286074635
1118,PF3D7_0516700,0.00010562245179002614
3496,PF3D7_1200400,0.00010557018165772739
5520,PF3D7_1478000,0.00010556888828768155
67,MAL6.983863.983946.....r..,0.00010556137098702612
4511,PF3D7_1348400,0.0001055535502756057
774,PF3D7_0407000,0.0001055460425928695
4129,PF3D7_1310000,0.00010548624058621466
173,PF3D7_0108000,0.00010545414276808147
1411,PF3D7_0614000,0.00010545081392333399
5213,PF3D7_1447300,0.00010543897785479337
272,PF3D7_0203100,0.00010543291614273614
820,PF3D7_0411700,0.00010542515596829171
3364,PF3D7_1137200,0.00010537824956550916
1057,PF3D7_0510500,0.00010536708117177436
1944,PF3D7_0804500,0.00010534718146570692
798,PF3D7_0409400,0.00010522149496962448
4432,PF3D7_1340500,0.0001052186890074736
2423,PF3D7_0919600,0.00010521767886397337
3243,PF3D7_1125000,0.00010521586567678899
4328,PF3D7_1329900,0.00010514986382224172
2101,PF3D7_0820500,0.00010508790392161631
2309,PF3D7_0908100,0.00010506551076906032
1702,PF3D7_0711900,0.00010502751524302967
1943,PF3D7_0804400,0.00010501668201304673
1190,PF3D7_0523900,0.0001049686392575801
5354,PF3D7_1461400,0.0001048861900394531
3811,PF3D7_1232300,0.00010486130085717676
4907,PF3D7_1416000,0.00010477835388526483
2406,PF3D7_0917900,0.00010474030447252109
3453,PF3D7_1146100,0.0001047127218415882
1044,PF3D7_0509200,0.00010468412948515532
2379,PF3D7_0915200,0.00010467442872953742
3597,PF3D7_1210500,0.0001046706007527589
3226,PF3D7_1123300,0.00010465613961797022
3127,PF3D7_1113300,0.00010464098506217509
5234,PF3D7_1449400,0.0001046106552724923
2633,PF3D7_1002800,0.00010456612578098892
5230,PF3D7_1449000,0.00010453356757410625
1674,PF3D7_0708900,0.00010450815355566904
5513,PF3D7_1477300,0.00010448003942458205
424,PF3D7_0218400,0.00010447860111953352
521,PF3D7_0305500,0.00010447561275837096
1460,PF3D7_0618900,0.00010442157169302004
475,PF3D7_0300900,0.0001044174312163068
3782,PF3D7_1229300,0.00010429259764656293
1867,PF3D7_0729100,0.00010428017668463731
3680,PF3D7_1219100,0.00010426645506251232
5204,PF3D7_1446400,0.00010425331290380792
4049,PF3D7_1302000,0.00010424807568559787
1203,PF3D7_0525200,0.00010424063975586961
557,PF3D7_0309100,0.00010421765304925762
153,PF3D7_0106000,0.00010419734890224391
3737,PF3D7_1224800,0.00010418469838081019
4782,PF3D7_1403600,0.00010411843578666914
5419,PF3D7_1467900,0.00010408982011771125
3061,PF3D7_1106700,0.00010408115903818684
2042,PF3D7_0814400,0.00010407891729877326
2656,PF3D7_1005100,0.00010407208146221108
4580,PF3D7_1355400,0.000104070087569138
2524,PF3D7_0929700,0.00010406597763993381
5142,PF3D7_1440200,0.00010405250218159785
5348,PF3D7_1460800,0.00010404938776375099
2999,PF3D7_1040300,0.00010402731595915626
338,PF3D7_0209700,0.00010400911960299096
776,PF3D7_0407200,0.0001040053723319711
1213,PF3D7_0526200.1,0.00010398020496144081
371,PF3D7_0213100,0.00010395588278148622
2250,PF3D7_0902200,0.00010394331935437516
1481,PF3D7_0621000,0.00010393486632070521
246,PF3D7_0200400,0.00010389821632619459
3890,PF3D7_1240300,0.00010382797149062516
3070,PF3D7_1107600,0.00010380162656053629
2938,PF3D7_1033500,0.000103780974975505
3277,PF3D7_1128400,0.00010376542300895885
4903,PF3D7_1415600,0.00010373490441613234
564,PF3D7_0309800,0.00010372054549480393
2332,PF3D7_0910400,0.00010370780123051041
2815,PF3D7_1021100,0.0001036699566725588
2051,PF3D7_0815400,0.0001036354044513892
4216,PF3D7_1318700,0.00010356412566704398
3925,PF3D7_1244100,0.00010354865215304774
1032,PF3D7_0508000,0.00010354164745780935
4684,PF3D7_1366100,0.00010352294704045757
3286,PF3D7_1129400,0.00010351241480334908
4166,PF3D7_1313700,0.00010350527240327011
5184,PF3D7_1444400,0.00010350147088080735
1170,PF3D7_0521900,0.0001034782501433485
2992,PF3D7_1039100,0.00010345514007894232
1657,PF3D7_0707200,0.00010343234467800502
3469,PF3D7_1147800.1,0.0001034305033984288
4436,PF3D7_1340900,0.00010341612297307694
2857,PF3D7_1025300,0.00010332933287986483
146,PF3D7_0105300,0.00010326444525417203
670,PF3D7_0320400,0.00010325596789501942
331,PF3D7_0209000,0.00010325229121145037
326,PF3D7_0208500,0.00010321753673351862
592,PF3D7_0312500,0.00010321312533919443
1695,PF3D7_0711000,0.00010319909556058718
1041,PF3D7_0508900,0.00010318671020448462
380,PF3D7_0214000,0.00010318058547898724
2132,PF3D7_0823600,0.00010312156141135998
5490,PF3D7_1475000,0.00010309929298493086
5537,PF3D7_1479900,0.00010308340841484439
501,PF3D7_0303500,0.0001030795241937905
1375,PF3D7_0610400,0.00010306614734871826
2850,PF3D7_1024600,0.00010305167554090456
4810,PF3D7_1406300,0.0001030257084446054
1815,PF3D7_0723500,0.00010297883527705246
2340,PF3D7_0911200,0.00010296296086480685
206,PF3D7_0111400,0.00010294963202847698
3920,PF3D7_1243600,0.0001028869579952828
158,PF3D7_0106500,0.00010278857331220724
2875,PF3D7_1027200,0.00010278334297007668
1294,PF3D7_0602400,0.00010277369357522724
1097,PF3D7_0514600,0.00010274891777053151
5030,PF3D7_1429000,0.00010273793756087925
3719,PF3D7_1223000,0.00010273328220172808
1391,PF3D7_0612000,0.00010267220769540618
935,PF3D7_0424000,0.00010266370859479995
4121,PF3D7_1309200,0.00010266017570271343
3833,PF3D7_1234600,0.00010263565070063452
1516,PF3D7_0624500,0.00010258413682006945
4024,PF3D7_1254300,0.00010256728686813113
937,PF3D7_0424200,0.00010253166220429888
1852,PF3D7_0727600,0.00010250599965631242
1452,PF3D7_0618100,0.00010248971573651705
3464,PF3D7_1147300,0.00010244373111968215
2403,PF3D7_0917600,0.00010240350290317296
1825,PF3D7_0724500,0.00010239901450185125
3698,PF3D7_1220900,0.00010238707698841649
5018,PF3D7_1427800,0.00010226393404348719
829,PF3D7_0412700,0.00010223448866029879
4913,PF3D7_1416600,0.00010216633082395766
5080,PF3D7_1434000,0.00010213330474974629
476,PF3D7_0301000,0.00010213229913132678
487,PF3D7_0302100,0.00010212970985552913
4376,PF3D7_1334700,0.00010209305396497336
5063,PF3D7_1432300,0.00010209013936408981
1338,PF3D7_0606800,0.00010208959316435821
1989,PF3D7_0809200,0.00010206530942495271
2505,PF3D7_0927800,0.00010203374048998381
4485,PF3D7_1345800,0.0001019985178492721
3536,PF3D7_1204400,0.00010196775650704105
4425,PF3D7_1339800,0.00010190263499673979
400,PF3D7_0216000,0.00010189000567988527
3648,PF3D7_1215800,0.00010184742516706912
2470,PF3D7_0924300,0.00010179382714376328
74,MAL7.51465.51673....kr...c,0.000101770769073996
1321,PF3D7_0605100,0.00010175215325217925
4883,PF3D7_1413600,0.00010168108184146238
4714,PF3D7_1369100,0.00010159372095645067
668,PF3D7_0320200,0.0001015702037376587
4762,PF3D7_1401600,0.00010156654035385436
3841,PF3D7_1235400,0.00010149864110810314
610,PF3D7_0314500,0.00010145804857593924
144,PF3D7_0105100,0.00010144176631573574
4825,PF3D7_1407800,0.0001014323589080751
1872,PF3D7_0729600,0.00010136237931133452
517,PF3D7_0305100,0.0001013455972672203
294,PF3D7_0205300,0.00010133496321604294
3505,PF3D7_1201300,0.00010125459614746507
3878,PF3D7_1239100,0.00010118588201691594
5370,PF3D7_1463000,0.0001011728974505804
2085,PF3D7_0818900,0.00010111845670403707
5358,PF3D7_1461800,0.00010110880332815861
924,PF3D7_0422900,0.00010107958057413277
3019,PF3D7_1102400,0.00010106521463265701
4183,PF3D7_1315400,0.0001010539797141423
3692,PF3D7_1220300,0.00010104092459579182
4905,PF3D7_1415800,0.00010103447212281224
827,PF3D7_0412400,0.00010098541726972918
5524,PF3D7_1478400,0.00010096421267155821
3036,PF3D7_1104200,0.00010092723481140553
4002,PF3D7_1251800,0.00010091963048128388
796,PF3D7_0409200,0.00010087251013759328
4041,PF3D7_1301200,0.0001008219347543361
905,PF3D7_0420700,0.00010081748040181485
114,PF3D7_0102100,0.00010077638067105487
4679,PF3D7_1365600,0.00010076820422316894
2678,PF3D7_1007300,0.00010076220861968177
4758,PF3D7_1401200,0.00010075643159818798
2959,PF3D7_1035600,0.00010074510682907023
1112,PF3D7_0516100,0.00010071556132583839
3470,PF3D7_1147900,0.00010070587309279264
4235,PF3D7_1320600,0.00010062763679008926
971,PF3D7_0501800,0.00010060205104859083
2483,PF3D7_0925600,0.00010055572232976497
5319,PF3D7_1457900,0.00010054635962101868
3924,PF3D7_1244000,0.00010052402909768168
3534,PF3D7_1204200,0.00010049550062940205
216,PF3D7_0112700,0.00010047708396490841
4218,PF3D7_1318900,0.00010043730504107824
1983,PF3D7_0808400,0.00010041431497351341
1011,PF3D7_0505900,0.00010041020932666292
1559,PF3D7_0628700,0.00010036355671653278
3013,PF3D7_1100500,0.00010026066109414285
142,PF3D7_0104900,0.00010024349888792915
373,PF3D7_0213300,0.00010021185621294472
4956,PF3D7_1421300,0.00010013998420995323
353,PF3D7_0211300,0.00010012886757688844
4769,PF3D7_1402300,0.00010006877642315649
4876,PF3D7_1412900.1,0.00010006265107779516
5437,PF3D7_1469700,0.00010006193163022109
3080,PF3D7_1108600,9.999512403633381e-05
2634,PF3D7_1002900,9.992401903410823e-05
2346,PF3D7_0911800,9.992053353380338e-05
1833,PF3D7_0725300,9.990186428611261e-05
3195,PF3D7_1120200,9.989450238731418e-05
2080,PF3D7_0818400,9.987374916368462e-05
3845,PF3D7_1235800,9.982222374308532e-05
961,PF3D7_0500800,9.980523782151398e-05
3366,PF3D7_1137400,9.973232035573176e-05
398,PF3D7_0215800,9.970115876900738e-05
293,PF3D7_0205200,9.963547189013945e-05
301,PF3D7_0206000,9.954824072784082e-05
267,PF3D7_0202600.1,9.954401107687463e-05
3632,PF3D7_1214200,9.953964526278149e-05
824,PF3D7_0412100,9.953562571879132e-05
1197,PF3D7_0524600,9.949933713200262e-05
2140,PF3D7_0824400,9.949358720227554e-05
673,PF3D7_0320700,9.948844553691283e-05
881,PF3D7_0418300,9.945923937074612e-05
799,PF3D7_0409500,9.943270737160081e-05
1037,PF3D7_0508500,9.937672914972381e-05
4175,PF3D7_1314600,9.933402844116877e-05
3150,PF3D7_1115700,9.92744425895862e-05
5185,PF3D7_1444500,9.926367473998248e-05
2697,PF3D7_1009300,9.925231689439312e-05
2844,PF3D7_1024000,9.922516864284974e-05
1813,PF3D7_0723300,9.917110088015747e-05
4360,PF3D7_1333100,9.915827486546939e-05
412,PF3D7_0217200,9.915141860561603e-05
4238,PF3D7_1320900,9.910785687071602e-05
2540,PF3D7_0931300,9.906017874557725e-05
5384,PF3D7_1464400,9.905066230956694e-05
5035,PF3D7_1429500,9.9028463458967e-05
1367,PF3D7_0609600,9.9013679811798e-05
5135,PF3D7_1439500,9.898716697777693e-05
4420,PF3D7_1339300,9.897060234602599e-05
908,PF3D7_0421200,9.896980447384075e-05
3628,PF3D7_1213800,9.877731731883511e-05
5209,PF3D7_1446900,9.876825071634917e-05
5405,PF3D7_1466500,9.873866041011013e-05
4482,PF3D7_1345500,9.873502945447476e-05
4386,PF3D7_1335800,9.872458099962512e-05
4740,PF3D7_1372600,9.871265972345687e-05
5505,PF3D7_1476500,9.869774836239937e-05
3951,PF3D7_1246700,9.866826797116034e-05
577,PF3D7_0311000,9.861116041770273e-05
5281,PF3D7_1454100,9.860243615447862e-05
3272,PF3D7_1127900,9.859816824137257e-05
4495,PF3D7_1346800,9.858882894909379e-05
1274,PF3D7_0532700,9.852610429707868e-05
3095,PF3D7_1110100,9.850603091844465e-05
1675,PF3D7_0709000,9.848745157734608e-05
0,MAL1.465720.465873.bc..rv..,9.848700062577778e-05
82,MAL8.270003.270059.b.....y,9.845317446462255e-05
4985,PF3D7_1424400,9.841341074172624e-05
235,PF3D7_0114800,9.840858725341305e-05
4895,PF3D7_1414800,9.840261926832931e-05
78,MAL8.1272089.1272432.....r,9.835855556446979e-05
3661,PF3D7_1217200,9.830211528327516e-05
4787,PF3D7_1404100,9.817440993873172e-05
4450,PF3D7_1342300,9.816379138393723e-05
5174,PF3D7_1443400,9.815975033409742e-05
2968,PF3D7_1036700,9.810059301753703e-05
3707,PF3D7_1221800,9.808060645830694e-05
634,PF3D7_0316800,9.806652153315137e-05
2057,PF3D7_0816000,9.79369438399006e-05
964,PF3D7_0501100.1,9.792520752929535e-05
2299,PF3D7_0907100,9.791541874921511e-05
3281,PF3D7_1128900,9.787504275556425e-05
2831,PF3D7_1022700,9.781857598962567e-05
1788,PF3D7_0720800,9.780807962296889e-05
914,PF3D7_0421900,9.778176015913397e-05
1638,PF3D7_0705000,9.776814357844666e-05
5395,PF3D7_1465500,9.774062352148734e-05
3669,PF3D7_1218000,9.769477851884743e-05
3091,PF3D7_1109700,9.76943881567554e-05
4264,PF3D7_1323500,9.76915933580293e-05
3960,PF3D7_1247600,9.768588245319114e-05
4962,PF3D7_1421900,9.764794731605556e-05
3450,PF3D7_1145800,9.761903572490628e-05
5248,PF3D7_1450800,9.755430789662703e-05
1395,PF3D7_0612400,9.755351324237097e-05
4378,PF3D7_1335000,9.754338525308854e-05
1876,PF3D7_0730000,9.747028194076422e-05
2378,PF3D7_0915100,9.741546615442263e-05
4585,PF3D7_1355900,9.738191812965079e-05
2249,PF3D7_0902100,9.73213222426111e-05
3266,PF3D7_1127300,9.730234598976067e-05
4071,PF3D7_1304200.1,9.728142806815459e-05
2234,PF3D7_0900500,9.728107135817664e-05
2768,PF3D7_1016400,9.70478425581137e-05
3041,PF3D7_1104700.1,9.702275496843948e-05
2448,PF3D7_0922100,9.699576730504843e-05
3279,PF3D7_1128600,9.696609024034164e-05
5356,PF3D7_1461600,9.693561663343808e-05
1433,PF3D7_0616200,9.691969875881792e-05
663,PF3D7_0319700,9.687915275849398e-05
2167,PF3D7_0827100,9.682492954458523e-05
191,PF3D7_0109800,9.679746103708596e-05
2559,PF3D7_0933200,9.678189140049047e-05
4932,PF3D7_1418900,9.678038106440334e-05
2820,PF3D7_1021600,9.673820738820498e-05
2078,PF3D7_0818200,9.671507330602229e-05
3349,PF3D7_1135700,9.670107108317057e-05
3008,PF3D7_1041200,9.667670170825249e-05
3149,PF3D7_1115600,9.667492436234028e-05
16,MAL11.557615.557686.....r..,9.66246743411803e-05
4370,PF3D7_1334100,9.654032238775304e-05
161,PF3D7_0106800,9.653887074857579e-05
791,PF3D7_0408700,9.652466034418923e-05
4356,PF3D7_1332700,9.650730056266291e-05
4969,PF3D7_1422600,9.647345938977742e-05
3696,PF3D7_1220700,9.647309502017415e-05
3693,PF3D7_1220400,9.638925531783347e-05
512,PF3D7_0304600,9.630640887336947e-05
264,PF3D7_0202300,9.624992447238355e-05
437,PF3D7_0219700,9.621910370695364e-05
1454,PF3D7_0618300,9.616649993939298e-05
4246,PF3D7_1321700,9.612760411342877e-05
3518,PF3D7_1202600,9.611019874621508e-05
2064,PF3D7_0816700,9.6096047102033e-05
652,PF3D7_0318600,9.608470335431672e-05
1410,PF3D7_0613900,9.607124580112767e-05
1014,PF3D7_0506200,9.60492459010572e-05
133,PF3D7_0104000,9.604130886501287e-05
5396,PF3D7_1465600,9.603966069570653e-05
2318,PF3D7_0909000,9.601018480872808e-05
744,PF3D7_0403900,9.595995645195653e-05
2311,PF3D7_0908300.1,9.594961034504879e-05
483,PF3D7_0301700,9.594599641449341e-05
54,MAL3.691489.691562.....r..,9.592206645476344e-05
2037,PF3D7_0813900,9.591837360823093e-05
748,PF3D7_0404300,9.589780055374857e-05
3356,PF3D7_1136400,9.5867664455276e-05
5056,PF3D7_1431600,9.585561365435022e-05
2691,PF3D7_1008700,9.580939125065305e-05
2322,PF3D7_0909400,9.580724824959532e-05
2148,PF3D7_0825200,9.576592031151496e-05
3474,PF3D7_1148600,9.575757898030966e-05
912,PF3D7_0421700,9.571906835521469e-05
1264,PF3D7_0531300,9.570384499012053e-05
347,PF3D7_0210700,9.569780121750981e-05
4164,PF3D7_1313500,9.568604238936394e-05
3605,PF3D7_1211400,9.567081378787638e-05
2254,PF3D7_0902600,9.562174217530088e-05
2683,PF3D7_1007800,9.559995458288278e-05
3432,PF3D7_1144000,9.55417093515484e-05
1993,PF3D7_0809600,9.552585129142738e-05
467,PF3D7_0223300,9.544204535448608e-05
