,Features,Importances
2844,PF3D7_1123800,0.00019728085571213072
2168,PF3D7_0923400,0.00019726997945349454
3492,PF3D7_1246100,0.0001970993546389086
2098,PF3D7_0915900,0.00019705647585399751
1453,PF3D7_0709800,0.00019705016758621343
1867,PF3D7_0823100,0.00019694865460543676
3490,PF3D7_1245900,0.00019691119992982717
173,PF3D7_0206200,0.0001968835564900189
4071,PF3D7_1353500,0.00019683506151146714
488,PF3D7_0319100,0.00019680361604486197
4255,PF3D7_1402000,0.00019674989632756132
4927,PF3D7_1476800,0.00019662985433635806
3572,PF3D7_1255100,0.0001965164109357854
1609,PF3D7_0727300,0.0001964368706945746
2125,PF3D7_0918800,0.00019639140451009466
3202,PF3D7_1214300,0.0001963861373139498
3728,PF3D7_1316500,0.0001963687322498124
4681,PF3D7_1450300,0.00019634808041146026
4150,PF3D7_1362200,0.00019633219970242099
3937,PF3D7_1339000,0.00019623915866272555
1404,PF3D7_0704400,0.00019620494865579076
1074,PF3D7_0533000,0.00019613261152911932
2709,PF3D7_1108100,0.00019609034683749254
1946,PF3D7_0831700,0.0001959493422745175
3487,PF3D7_1245500,0.00019591577853635323
2251,PF3D7_0932800,0.00019579574667701622
1935,PF3D7_0830500,0.00019578151531046846
125,PF3D7_0200200,0.00019571707884811197
1967,PF3D7_0901900,0.000195693093196358
2084,PF3D7_0914500,0.00019567782862206856
2519,PF3D7_1024700,0.00019551228935945982
1122,PF3D7_0605900,0.00019535423952246226
229,PF3D7_0212700,0.00019531174057530034
900,PF3D7_0514300,0.00019518937177537716
2769,PF3D7_1115800,0.00019514202091127053
1492,PF3D7_0714400,0.00019496757909408908
1034,PF3D7_0528200,0.00019471342632253097
1803,PF3D7_0816400,0.00019468534463166915
3742,PF3D7_1317900,0.00019459175203747101
4508,PF3D7_1431500,0.00019452730598857395
1111,PF3D7_0604600,0.00019442494490838123
1894,PF3D7_0825800,0.00019441487774853497
4870,PF3D7_1471000,0.00019433662320449775
4084,PF3D7_1354800,0.0001941604145820844
465,PF3D7_0316800,0.00019410185761156888
4781,PF3D7_1461000,0.00019408159557550853
2982,PF3D7_1139700,0.00019403253498441757
3650,PF3D7_1308500,0.00019399179931439367
4513,PF3D7_1432000,0.0001939889208251738
1112,PF3D7_0604700,0.00019386188080964552
434,PF3D7_0313300,0.00019384920894903638
3901,PF3D7_1335300,0.0001938055466393837
3047,PF3D7_1146700,0.00019375217829240308
915,PF3D7_0515800,0.00019368094276693914
1486,PF3D7_0713800,0.00019355634083501185
4744,PF3D7_1457100,0.00019353071487939017
3852,PF3D7_1329700,0.00019341248719845845
2903,PF3D7_1130400,0.00019337629781308676
4057,PF3D7_1352100,0.00019334086980574532
2530,PF3D7_1026200,0.00019331417239703218
3913,PF3D7_1336600,0.00019306142435561032
2917,PF3D7_1131900,0.00019301475158170963
2943,PF3D7_1134600,0.00019291016307037534
4216,PF3D7_1369100,0.0001928611577984392
1165,PF3D7_0610100,0.00019282174156597982
286,PF3D7_0219100,0.00019280491794187456
2264,PF3D7_0934200,0.0001926701703392855
1310,PF3D7_0625700,0.00019266429113059234
839,PF3D7_0507800,0.00019263348403957944
3808,PF3D7_1324700,0.00019256142634904673
750,PF3D7_0423800,0.00019255854778577806
3059,PF3D7_1148800,0.00019244388644529015
1333,PF3D7_0628000,0.0001923953673313462
3524,PF3D7_1249500,0.00019224482128585144
2581,PF3D7_1032400,0.00019223267957346944
2380,PF3D7_1009500,0.00019220208291533816
583,PF3D7_0405200,0.00019202219892721996
1677,PF3D7_0802600,0.00019194514380451602
2015,PF3D7_0907100,0.00019192943769914936
1178,PF3D7_0611500,0.00019189475630233344
4690,PF3D7_1451200,0.00019188114746260634
3669,PF3D7_1310400,0.0001918663098923459
1548,PF3D7_0720400,0.00019185960209245942
4597,PF3D7_1440800,0.0001918070754722048
2524,PF3D7_1025300,0.00019180510614459997
3323,PF3D7_1227400,0.0001916763430835078
2169,PF3D7_0923500,0.00019166888851858969
3180,PF3D7_1211700,0.0001916508513583635
1676,PF3D7_0802500,0.00019163964282312696
707,PF3D7_0418900,0.00019160702053474241
1859,PF3D7_0822300,0.00019148165078743777
3206,PF3D7_1214800,0.0001914156151764892
301,PF3D7_0221000,0.00019138774648534397
1600,PF3D7_0726300,0.00019126960785738553
2198,PF3D7_0926800,0.00019126241773894441
2404,PF3D7_1012200,0.00019122711609874117
4319,PF3D7_1409100,0.0001912163220191661
3045,PF3D7_1146500,0.000191163051448619
2698,PF3D7_1107000,0.00019109567569416478
4230,PF3D7_1372200,0.00019105776833819367
2593,PF3D7_1033600,0.0001909334025262137
3958,PF3D7_1341500,0.00019091146444345268
1719,PF3D7_0807400,0.00019089862226301483
598,PF3D7_0406800,0.00019078331171184455
2034,PF3D7_0909200,0.0001907311070561648
4202,PF3D7_1367600,0.00019068932465221623
1305,PF3D7_0625200,0.0001906647857251963
3053,PF3D7_1147500,0.00019062701755665463
1731,PF3D7_0808700,0.00019056632406463388
1819,PF3D7_0818300,0.00019047169834884623
548,PF3D7_0401300,0.00019043212743308113
285,PF3D7_0218700,0.0001904093327181154
518,PF3D7_0322100,0.00019031263508062344
3027,PF3D7_1144400,0.00019024770374757733
3065,PF3D7_1149500,0.00019023729073408638
2816,PF3D7_1120900,0.00019017378617637695
4579,PF3D7_1439000,0.00019016084329683173
4041,PF3D7_1350300,0.00019009333240868232
2313,PF3D7_1002100,0.00019008519937015726
3610,PF3D7_1304300,0.00019005457128921488
2875,PF3D7_1127100,0.00018992665810505568
999,PF3D7_0524400,0.0001898572945006784
3946,PF3D7_1340000,0.00018977674010166033
1789,PF3D7_0814900,0.00018970414712622086
876,PF3D7_0511800,0.00018964848529131166
2301,PF3D7_1000800,0.00018959328986927588
1511,PF3D7_0716500,0.00018949798564165773
3720,PF3D7_1315600,0.0001893478306191382
3595,PF3D7_1302600,0.00018921532572304357
407,PF3D7_0310300,0.0001891752730443908
938,PF3D7_0518100,0.00018912022027350878
4448,PF3D7_1425200,0.00018910504177212177
2637,PF3D7_1038900,0.00018907937549616965
1574,PF3D7_0723200,0.0001890498433071349
735,PF3D7_0422300,0.00018902766202340518
763,PF3D7_0425100,0.0001890002699816968
1412,PF3D7_0705200,0.00018898554246558276
3477,PF3D7_1244500,0.0001889166541428056
3885,PF3D7_1333400,0.00018887330233257412
4811,PF3D7_1464600,0.00018887217301150785
3131,PF3D7_1206600,0.00018877435165075447
538,PF3D7_0324800,0.0001887239934371437
1396,PF3D7_0703600,0.00018869823253759045
2869,PF3D7_1126500,0.0001886652756957964
4325,PF3D7_1409800,0.0001885913617270506
4269,PF3D7_1403700,0.0001885830811732639
2841,PF3D7_1123500,0.0001884852792184353
4627,PF3D7_1444100,0.00018847545286708955
450,PF3D7_0315200,0.00018845679953667432
1863,PF3D7_0822700,0.000188412874036752
1656,PF3D7_0800100,0.00018829602259077307
3304,PF3D7_1225400,0.00018822882597483839
695,PF3D7_0417600,0.00018821187910040738
1590,PF3D7_0724800,0.0001881766886066503
1365,PF3D7_0632000,0.0001881682322528063
2752,PF3D7_1113800,0.0001881542979660019
1541,PF3D7_0719700,0.00018810091578073024
323,PF3D7_0301400,0.00018807588374973906
3438,PF3D7_1239900,0.00018786769430436832
98,PF3D7_0112100,0.00018783829064469235
2247,PF3D7_0932400,0.00018780901065971957
3390,PF3D7_1234800,0.0001877143024172858
4893,PF3D7_1473300,0.00018770086160838437
493,PF3D7_0319600,0.00018766385655641463
1402,PF3D7_0704200,0.0001875791086064083
2495,PF3D7_1022200,0.00018756911190522422
704,PF3D7_0418500,0.00018754373411394528
2342,PF3D7_1005300,0.0001874520087321288
1973,PF3D7_0902500,0.000187364186906655
3559,PF3D7_1253100,0.00018731289960027283
934,PF3D7_0517700,0.00018731156046791607
2718,PF3D7_1109200,0.00018718127839334114
470,PF3D7_0317300,0.00018712059367590028
3731,PF3D7_1316800,0.00018711461599128193
4471,PF3D7_1427600,0.00018711173289732923
2798,PF3D7_1119000,0.0001870751024464074
3684,PF3D7_1311900,0.0001869969649343152
193,PF3D7_0208500,0.00018698946980383538
4536,PF3D7_1434400,0.0001869778112442829
2180,PF3D7_0924700,0.00018690498821247967
1256,PF3D7_0620000,0.00018688269865207326
2883,PF3D7_1128200,0.0001867418232812187
2896,PF3D7_1129600,0.0001867204085588055
1641,PF3D7_0731100,0.00018661047569562
2182,PF3D7_0925100,0.00018660864684725032
550,PF3D7_0401500,0.0001866077647834864
3685,PF3D7_1312000,0.00018660591007748687
246,PF3D7_0214500,0.00018624656436222977
1884,PF3D7_0824800,0.00018613659794318617
3344,PF3D7_1229600,0.00018600330299450767
1581,PF3D7_0723900,0.00018589684376465527
2389,PF3D7_1010600,0.00018577240575035336
1930,PF3D7_0829500,0.00018574116571810843
1976,PF3D7_0902800,0.00018566877953309755
1093,PF3D7_0602800,0.00018564120887755588
288,PF3D7_0219500,0.00018560315405475577
2103,PF3D7_0916400,0.00018554186430097763
3111,PF3D7_1204400,0.00018548937533205108
3800,PF3D7_1323900,0.00018540824536252267
4210,PF3D7_1368500,0.00018507959517776406
4443,PF3D7_1423500,0.00018503222165168844
1860,PF3D7_0822400,0.00018492410001522282
2510,PF3D7_1023800,0.00018483121081965093
3310,PF3D7_1226000,0.00018480736648780085
1974,PF3D7_0902600,0.00018478355864326988
1079,PF3D7_0600400,0.00018463520254808288
1229,PF3D7_0616900,0.00018429452942050087
1293,PF3D7_0623800,0.00018426400173959906
2645,PF3D7_1041000,0.00018423358241331667
48,PF3D7_0106200,0.00018419342473523765
4741,PF3D7_1456800,0.00018414234511641712
2479,PF3D7_1020600,0.000184129195237845
3699,PF3D7_1313500,0.00018409336808641636
4867,PF3D7_1470700,0.00018401356304505919
1458,PF3D7_0710300,0.00018373724659630358
1512,PF3D7_0716600,0.0001837170481918313
241,PF3D7_0214000,0.00018371656458150454
4413,PF3D7_1420100,0.00018365749879733495
10,PF3D7_0102000,0.0001836437769042761
2305,PF3D7_1001300,0.0001836217016159652
1148,PF3D7_0608400,0.00018361923387952837
1592,PF3D7_0725000,0.00018349780931374977
168,PF3D7_0205500,0.00018349330852858813
2448,PF3D7_1017000,0.00018348710645451632
1957,PF3D7_0900100,0.00018344960140910047
295,PF3D7_0220200,0.00018341523437902395
4873,PF3D7_1471300,0.00018341229357821015
4069,PF3D7_1353300,0.0001834065321397058
2690,PF3D7_1106100,0.00018339716125512375
2746,PF3D7_1113200,0.000183390890516928
4034,PF3D7_1349600,0.0001833739431024723
3880,PF3D7_1332900,0.00018335506418513551
3329,PF3D7_1228000,0.00018322716832316611
1606,PF3D7_0727000,0.0001831895125170638
2568,PF3D7_1030900,0.00018314433855847595
1406,PF3D7_0704600,0.00018309385156397646
2580,PF3D7_1032300,0.00018305936867176514
4097,PF3D7_1356300,0.00018293364762723413
918,PF3D7_0516100,0.00018292301923470802
441,PF3D7_0314200,0.0001829143198132854
3810,PF3D7_1324900,0.00018290874028028284
105,PF3D7_0113100,0.00018288759234080833
3382,PF3D7_1234000,0.00018282232583620946
92,PF3D7_0111200,0.00018272351181035666
1164,PF3D7_0610000,0.0001827196589799807
1873,PF3D7_0823700,0.0001827181684865698
928,PF3D7_0517100,0.00018271007488381518
3377,PF3D7_1233400,0.00018267005012904746
1570,PF3D7_0722700,0.00018262554191804994
1157,PF3D7_0609300,0.00018257202414028684
4249,PF3D7_1401400,0.00018253951031916633
4252,PF3D7_1401700,0.000182480391282302
2632,PF3D7_1038400,0.0001823514455136145
3541,PF3D7_1251200,0.000182191506657178
1066,PF3D7_0532100,0.00018218662175250615
1096,PF3D7_0603100,0.00018214724424255366
4463,PF3D7_1426700,0.0001821323996835693
2016,PF3D7_0907200,0.00018194021123067657
2794,PF3D7_1118600,0.00018193749628715142
1563,PF3D7_0722000,0.00018192824501210737
3754,PF3D7_1319100,0.0001819073731294544
2979,PF3D7_1139200,0.00018187939372863525
3358,PF3D7_1231200,0.00018176564609630638
942,PF3D7_0518500,0.00018172843130091055
3820,PF3D7_1326100,0.00018170823761505504
395,PF3D7_0309000,0.00018168590897970813
4452,PF3D7_1425600,0.00018167498672841368
2564,PF3D7_1030500,0.00018164891788654934
2496,PF3D7_1022300,0.00018164431600139965
4728,PF3D7_1455400,0.00018163456085706022
830,PF3D7_0506800,0.00018158387027330307
2957,PF3D7_1136300,0.00018157597224511068
1206,PF3D7_0614600,0.00018154085038209823
1048,PF3D7_0529700,0.00018146683840999106
3049,PF3D7_1147000,0.00018146371765439566
1015,PF3D7_0526100,0.0001814319997989576
3594,PF3D7_1302500,0.00018140649009146207
2294,PF3D7_0937800,0.0001812060399603083
4274,PF3D7_1404400,0.00018117025752760357
4262,PF3D7_1402800,0.00018116652567563602
1950,PF3D7_0832700,0.00018113691952066936
3350,PF3D7_1230400,0.0001811255751062932
2387,PF3D7_1010300,0.00018105953800114796
2163,PF3D7_0922900,0.0001810243597427855
1969,PF3D7_0902100,0.00018097997173831333
2258,PF3D7_0933600,0.00018096757731786756
3400,PF3D7_1235800,0.00018094509618630714
4810,PF3D7_1464500,0.00018092793446582216
1876,PF3D7_0824000,0.0001807816041197395
3258,PF3D7_1220600,0.00018076928774680444
4387,PF3D7_1416500,0.000180709046679559
1636,PF3D7_0730300,0.00018063331424644777
1550,PF3D7_0720600,0.00018061868491002706
4475,PF3D7_1428100,0.0001806102765444524
2515,PF3D7_1024300,0.00018046028499428077
3551,PF3D7_1252300,0.0001804257979215469
3886,PF3D7_1333500,0.00018039222350791118
1556,PF3D7_0721200,0.00018037919312843684
1084,PF3D7_0601900,0.00018037354595389112
4117,PF3D7_1358600,0.0001803485116553647
1006,PF3D7_0525100,0.00018023954631984107
1598,PF3D7_0726100,0.00018023642408758516
4687,PF3D7_1450900,0.00018023040507871924
3093,PF3D7_1202400,0.00018011292034877694
724,PF3D7_0421100,0.00018009178722332102
476,PF3D7_0317900,0.0001800638833988733
25,PF3D7_0103600,0.00018003885803794388
4755,PF3D7_1458200,0.00018000924136954408
4709,PF3D7_1453400,0.00017990979102218185
1655,PF3D7_0733000,0.00017989679890040918
3963,PF3D7_1342000,0.00017989118454606742
3199,PF3D7_1214000,0.00017987447358378602
4116,PF3D7_1358500,0.00017984940594399938
2111,PF3D7_0917300,0.00017980854134910595
525,PF3D7_0322800,0.00017980423702557225
4159,PF3D7_1363100,0.0001797738632762087
3224,PF3D7_1216700,0.00017975855324544186
2128,PF3D7_0919100,0.00017975315552911774
222,PF3D7_0211900,0.00017972289915910828
4112,PF3D7_1358100,0.0001797198480844543
2483,PF3D7_1021000,0.00017970562891456382
4397,PF3D7_1417600,0.00017970159494692538
4884,PF3D7_1472400,0.00017958475821076332
3459,PF3D7_1242400,0.00017958333022472943
4328,PF3D7_1410100,0.00017955001795457256
4176,PF3D7_1364900,0.00017952197606719287
1269,PF3D7_0621300,0.00017950239021553445
3802,PF3D7_1324100,0.0001794318693177142
1354,PF3D7_0630100,0.0001793613365792504
3221,PF3D7_1216400,0.00017932502430391954
2235,PF3D7_0930900,0.0001793232870103446
1087,PF3D7_0602200,0.00017928849446409857
545,PF3D7_0400900,0.00017921727671765307
1685,PF3D7_0803500,0.00017921673741949276
3387,PF3D7_1234500,0.00017919112694726695
3510,PF3D7_1248000,0.00017917738372052626
3483,PF3D7_1245100,0.0001791714811122897
3347,PF3D7_1230100,0.000179136475620441
2220,PF3D7_0929100,0.00017902796534448095
1052,PF3D7_0530100,0.00017902055156723647
4770,PF3D7_1459700,0.00017897025512102636
4470,PF3D7_1427500,0.00017894538550161372
3922,PF3D7_1337500,0.00017891816537840693
3374,PF3D7_1233000,0.00017888109305247245
4447,PF3D7_1424400,0.00017879102089934698
1357,PF3D7_0630400,0.00017878707605400695
632,PF3D7_0410300,0.00017875135569466981
2043,PF3D7_0910200,0.00017864461725787707
3119,PF3D7_1205300,0.00017857424759822906
960,PF3D7_0520300,0.0001784587804427211
252,PF3D7_0215100,0.00017837212102513348
2210,PF3D7_0928100,0.0001783230034845149
1450,PF3D7_0709500,0.00017829412280181688
1547,PF3D7_0720300,0.00017827236977653393
2320,PF3D7_1002900,0.00017827115854360278
543,PF3D7_0400700,0.00017822215053212319
1762,PF3D7_0812100,0.00017812245864479707
4440,PF3D7_1423200,0.00017811646194527796
4705,PF3D7_1452800,0.0001780954162482297
216,PF3D7_0211300,0.00017805392058594857
541,PF3D7_0400400,0.00017803949254825924
365,PF3D7_0305800,0.00017793602905665952
4287,PF3D7_1405800,0.00017784356992285773
3109,PF3D7_1204200,0.00017776538714381877
643,PF3D7_0411400,0.00017776137045505286
595,PF3D7_0406500,0.00017772694800973583
560,PF3D7_0402700,0.00017764919896867242
4353,PF3D7_1412800,0.00017761504697417967
13,PF3D7_0102300,0.00017758088564460574
3239,PF3D7_1218400,0.00017751886220667616
2184,PF3D7_0925300,0.00017751772953578693
1718,PF3D7_0807300,0.00017747261268102259
3853,PF3D7_1329800,0.0001774674227136989
2134,PF3D7_0919700,0.00017744265051780478
921,PF3D7_0516400,0.00017740890114474706
4704,PF3D7_1452700,0.00017737300952321992
3219,PF3D7_1216200,0.0001773115411267368
703,PF3D7_0418400,0.00017722183333107456
3799,PF3D7_1323800,0.00017720672496117547
957,PF3D7_0520000,0.00017696933640920073
2356,PF3D7_1006800,0.00017675136802341567
933,PF3D7_0517600,0.00017667540661169077
2241,PF3D7_0931700,0.00017667218575653456
3997,PF3D7_1345600,0.00017660921728223684
4504,PF3D7_1431100,0.00017647352697922755
3912,PF3D7_1336400,0.00017645772207546093
2189,PF3D7_0925800,0.00017641708091365474
823,PF3D7_0505900,0.0001763930553321952
2665,PF3D7_1103400,0.0001763601589604305
2286,PF3D7_0936600,0.0001763016975983407
3075,PF3D7_1200500,0.00017623976528287366
2069,PF3D7_0913000,0.0001761880856526276
3888,PF3D7_1333700,0.00017618508017804756
512,PF3D7_0321500,0.00017617912482190335
110,PF3D7_0113700,0.00017614256751305912
2513,PF3D7_1024100,0.00017614183111245384
877,PF3D7_0511900,0.00017609573248830946
4510,PF3D7_1431700,0.0001760789722574006
602,PF3D7_0407200,0.00017606990903621224
3612,PF3D7_1304500,0.0001760164610573396
1678,PF3D7_0802700,0.00017597522632810454
2851,PF3D7_1124500,0.0001759579890787315
3470,PF3D7_1243700,0.00017595480092389532
2202,PF3D7_0927200,0.00017587890440207444
2423,PF3D7_1014200,0.00017569109845266817
3029,PF3D7_1144600,0.0001756680247843892
4394,PF3D7_1417300,0.0001756191225666744
3491,PF3D7_1246000,0.0001755953253138548
2142,PF3D7_0920600,0.00017557592053155216
1861,PF3D7_0822500,0.00017555966837615064
4234,PF3D7_1373100,0.0001755167704556862
4458,PF3D7_1426200,0.00017551626899072552
3256,PF3D7_1220400,0.00017548654271057804
811,PF3D7_0504700,0.0001754398313714494
4652,PF3D7_1446900,0.000175435960172076
2873,PF3D7_1126900,0.00017543226803954994
4189,PF3D7_1366300,0.00017541625606235295
2763,PF3D7_1115200,0.00017536341623802776
3971,PF3D7_1342800,0.00017529828655895717
3951,PF3D7_1340600,0.00017519081204281782
3013,PF3D7_1142800,0.00017518224770098355
472,PF3D7_0317500,0.0001751468285577435
2261,PF3D7_0933900,0.00017512741095796627
4605,PF3D7_1441800,0.00017512705813884985
2977,PF3D7_1138800,0.00017512184103167673
2760,PF3D7_1114800,0.0001750917220380153
961,PF3D7_0520400,0.00017507994742889713
3881,PF3D7_1333000,0.0001750698836317309
3929,PF3D7_1338200,0.00017505017790683775
682,PF3D7_0416100,0.00017501351189580153
3654,PF3D7_1308900,0.0001749994681923859
2475,PF3D7_1020200,0.000174973022927242
3792,PF3D7_1323100,0.00017490250632541953
1144,PF3D7_0608100,0.00017488705556269063
529,PF3D7_0323300,0.00017486755910437935
2554,PF3D7_1029500,0.00017485455881945512
3657,PF3D7_1309200,0.00017482693864278833
2439,PF3D7_1016000,0.00017480034044586545
4061,PF3D7_1352500,0.0001747180009081659
833,PF3D7_0507200,0.00017463558377237546
881,PF3D7_0512300,0.00017461798990733927
2486,PF3D7_1021300,0.0001745712378081428
3402,PF3D7_1236000,0.00017454725936061875
3365,PF3D7_1232000,0.00017449282712252853
129,PF3D7_0200600,0.00017449190388250946
3784,PF3D7_1322300,0.00017440168464214338
3708,PF3D7_1314400,0.0001743858738124551
3767,PF3D7_1320400,0.00017431729849380772
2414,PF3D7_1013200,0.00017431666576632232
4662,PF3D7_1448100,0.00017421987034417028
4887,PF3D7_1472700,0.00017421076927953745
3423,PF3D7_1238300,0.0001742095955073675
3074,PF3D7_1200400,0.00017412830860328316
3874,PF3D7_1332300,0.00017412766269567464
3422,PF3D7_1238100,0.00017404146732272584
4280,PF3D7_1405100,0.00017403050264676808
3334,PF3D7_1228500,0.00017399103384478827
867,PF3D7_0510800,0.0001739756911203945
726,PF3D7_0421300,0.00017392561482055158
2337,PF3D7_1004700,0.0001738612571222787
562,PF3D7_0403100,0.00017381343684851893
1970,PF3D7_0902200,0.0001737507618237292
2689,PF3D7_1106000,0.00017370628122782215
828,PF3D7_0506500,0.0001736991156258478
3280,PF3D7_1223000,0.00017358115540007724
4046,PF3D7_1350800,0.00017355499238320564
316,PF3D7_0300500,0.00017349401550162074
1222,PF3D7_0616200,0.00017347797113784316
3641,PF3D7_1307600,0.0001734368409222675
1252,PF3D7_0619600,0.00017328524929757414
498,PF3D7_0320100,0.00017323355492184135
2600,PF3D7_1034400,0.00017316007238901379
1343,PF3D7_0629000,0.0001731527477755231
2507,PF3D7_1023400,0.00017307626488012308
1758,PF3D7_0811700,0.00017302481994530312
3011,PF3D7_1142600,0.00017298771898040875
466,PF3D7_0316900,0.00017278415053559223
4172,PF3D7_1364500,0.00017274605058188153
4306,PF3D7_1407700,0.00017271292556488653
4219,PF3D7_1369400,0.00017270572810365348
2719,PF3D7_1109400,0.00017263956075952368
1205,PF3D7_0614500,0.00017254479129605492
3381,PF3D7_1233900,0.0001724925920200169
1642,PF3D7_0731200,0.00017249175225713588
4496,PF3D7_1430300,0.0001724907420690195
2503,PF3D7_1023000,0.00017245446961186453
1409,PF3D7_0704900,0.0001724038939607119
1309,PF3D7_0625600,0.0001723818171995872
3626,PF3D7_1306100,0.0001723580735774684
3544,PF3D7_1251500,0.0001723317496032498
1712,PF3D7_0806700,0.0001723102090195737
3348,PF3D7_1230200,0.00017230380514371164
1962,PF3D7_0900700,0.0001722427665369453
1258,PF3D7_0620200,0.00017220536840791654
197,PF3D7_0209000,0.0001720891816260596
4161,PF3D7_1363300,0.00017207845842773207
79,PF3D7_0109600,0.00017207233791631424
1643,PF3D7_0731300,0.00017203357202830942
4657,PF3D7_1447500,0.00017199433590595273
4949,PF3D7_1479600,0.0001719523598911818
1182,PF3D7_0612000,0.00017190835543553302
2349,PF3D7_1006000,0.00017190347785516738
4006,PF3D7_1346600,0.00017182517295424873
3522,PF3D7_1249300,0.00017175073356714962
2649,PF3D7_1100100,0.00017173608738052195
3991,PF3D7_1344900,0.0001716449228323469
2115,PF3D7_0917700,0.00017162481684149459
2107,PF3D7_0916900,0.00017162015205191472
1173,PF3D7_0611000,0.0001716089572588908
4089,PF3D7_1355400,0.00017154114274307738
492,PF3D7_0319500,0.00017153407812826237
1766,PF3D7_0812400,0.0001715313950992429
2246,PF3D7_0932300,0.0001714977920743603
847,PF3D7_0508600,0.0001713633643302334
3431,PF3D7_1239100,0.00017128305239230829
2391,PF3D7_1010800,0.00017127902397507056
3834,PF3D7_1327700,0.0001712143999991172
3002,PF3D7_1141700,0.00017121313757210033
41,PF3D7_0105500,0.00017111575772433226
1977,PF3D7_0902900,0.00017110066331241805
4000,PF3D7_1346000,0.00017107926900097523
1095,PF3D7_0603000,0.00017098682395633863
1887,PF3D7_0825100,0.00017087003137033555
913,PF3D7_0515600,0.0001708066608685312
3441,PF3D7_1240300,0.00017077451099749928
762,PF3D7_0425000,0.00017071558200909526
1654,PF3D7_0732900,0.00017064881153322725
1341,PF3D7_0628800,0.00017062246464188735
4829,PF3D7_1466700,0.00017060734675888701
4639,PF3D7_1445500,0.00017060146004047592
4149,PF3D7_1362100,0.00017059903588960724
1786,PF3D7_0814500,0.00017048221818090846
2567,PF3D7_1030800,0.00017036928461294773
2466,PF3D7_1019000,0.00017034782920255826
1151,PF3D7_0608700,0.0001702926382938719
3264,PF3D7_1221300,0.00017027461268510986
3571,PF3D7_1255000,0.00017015058295134384
2531,PF3D7_1026300,0.0001701028510204375
278,PF3D7_0217900,0.00017003024211318025
2454,PF3D7_1017700,0.00016987919387071942
2027,PF3D7_0908500,0.00016985065129508618
2249,PF3D7_0932600,0.00016984172667909502
2813,PF3D7_1120600,0.00016983942509539863
2908,PF3D7_1130900,0.000169778830700663
3021,PF3D7_1143600,0.00016972162999595046
4233,PF3D7_1372600,0.00016970665812200743
1160,PF3D7_0609600,0.00016967172221311777
2233,PF3D7_0930700,0.000169592474585439
2123,PF3D7_0918600,0.0001695223306412354
1890,PF3D7_0825400,0.00016945653034544766
1370,PF3D7_0632700,0.00016945505486934826
4454,PF3D7_1425800,0.00016942748248117425
1072,PF3D7_0532700,0.0001693715170063892
4529,PF3D7_1433700,0.00016929947636591842
1115,PF3D7_0605000,0.00016927381489937815
4207,PF3D7_1368200,0.0001692128351516685
176,PF3D7_0206600,0.0001691454727115602
1813,PF3D7_0817500,0.00016909807482389205
1078,PF3D7_0600300,0.00016908201349424156
3651,PF3D7_1308600,0.00016906226446255165
3893,PF3D7_1334200,0.0001690510378136599
4844,PF3D7_1468200,0.00016903678837927035
4907,PF3D7_1474800,0.0001690160145400937
304,PF3D7_0221500,0.00016891885660792709
2682,PF3D7_1105300,0.00016883534472140669
3821,PF3D7_1326300,0.0001688343793360917
1661,PF3D7_0800800,0.00016879078439024098
411,PF3D7_0310800,0.00016878229418411543
2505,PF3D7_1023200,0.00016877516485896857
1966,PF3D7_0901700,0.00016876259433980226
2386,PF3D7_1010200,0.00016873345448477968
4715,PF3D7_1454000,0.00016870113870584054
2283,PF3D7_0936200,0.00016867999245865928
4418,PF3D7_1420600,0.00016863665989895355
2724,PF3D7_1110500,0.0001685084941847703
1391,PF3D7_0703100,0.00016849690462017385
4472,PF3D7_1427800,0.00016843774723596572
153,PF3D7_0203800,0.00016836687561478148
4556,PF3D7_1436500,0.0001682723849799607
1919,PF3D7_0828400,0.00016821930934731406
1796,PF3D7_0815700,0.00016821360673640635
4115,PF3D7_1358400,0.00016818895947450527
516,PF3D7_0321900,0.00016815487431777912
3220,PF3D7_1216300,0.00016814908420010493
666,PF3D7_0414500,0.00016809066487263215
3645,PF3D7_1308000,0.0001680524494940426
3051,PF3D7_1147300,0.00016802553583212574
778,PF3D7_0501200,0.00016801977221858372
490,PF3D7_0319300,0.00016785984218068423
4604,PF3D7_1441600,0.00016783712115893344
889,PF3D7_0513100,0.0001678191846414546
299,PF3D7_0220700,0.00016780214000062705
4459,PF3D7_1426300,0.00016778502424322304
591,PF3D7_0406000,0.00016776848080814663
3401,PF3D7_1235900,0.00016775177445340364
3671,PF3D7_1310600,0.00016774284289985608
509,PF3D7_0321200,0.00016767055725095022
2048,PF3D7_0910700,0.000167657998924056
494,PF3D7_0319700,0.00016765497012152103
2646,PF3D7_1041100,0.00016762898555461629
1663,PF3D7_0801000,0.00016759843925498767
853,PF3D7_0509200,0.00016759447818850298
3574,PF3D7_1300100,0.00016757030004602063
3914,PF3D7_1336700,0.0001674853872461919
309,PF3D7_0223100,0.00016744136880180311
3167,PF3D7_1210300,0.0001674383454605229
2367,PF3D7_1008100,0.00016741427313735074
4003,PF3D7_1346300,0.00016739754335423193
2006,PF3D7_0906000,0.00016732342797092864
313,PF3D7_0223500,0.0001672186436291831
1922,PF3D7_0828700,0.00016719277197832483
1394,PF3D7_0703400,0.00016719226823533684
3809,PF3D7_1324800,0.00016716438547593934
824,PF3D7_0506000,0.00016702209498093234
